ts,id,source,emitter,handler,symbol,lang,file,line
2025-10-09T07:29:16Z,containers.lua:111,modules/game_containers/containers.lua,false,true,onContainerOpen,lua,modules/game_containers/containers.lua,111
2025-10-09T07:29:16Z,containers.lua:118,modules/game_containers/containers.lua,false,false,createWidget,lua,modules/game_containers/containers.lua,118
2025-10-09T07:29:16Z,containers.lua:147,modules/game_containers/containers.lua,false,true,onDrop,lua,modules/game_containers/containers.lua,147
2025-10-09T07:29:16Z,containers.lua:183,modules/game_containers/containers.lua,false,false,createWidget,lua,modules/game_containers/containers.lua,183
2025-10-09T07:29:16Z,containers.lua:220,modules/game_containers/containers.lua,false,true,onContainerClose,lua,modules/game_containers/containers.lua,220
2025-10-09T07:29:16Z,containers.lua:224,modules/game_containers/containers.lua,false,true,onContainerChangeSize,lua,modules/game_containers/containers.lua,224
2025-10-09T07:29:16Z,containers.lua:229,modules/game_containers/containers.lua,false,true,onContainerUpdateItem,lua,modules/game_containers/containers.lua,229
2025-10-09T07:29:16Z,creature.lua:137,modules/gamelib/creature.lua,false,true,onSkullChange,lua,modules/gamelib/creature.lua,137
2025-10-09T07:29:16Z,creature.lua:144,modules/gamelib/creature.lua,false,true,onShieldChange,lua,modules/gamelib/creature.lua,144
2025-10-09T07:29:16Z,creature.lua:151,modules/gamelib/creature.lua,false,true,onEmblemChange,lua,modules/gamelib/creature.lua,151
2025-10-09T07:29:16Z,creature.lua:158,modules/gamelib/creature.lua,false,true,onTypeChange,lua,modules/gamelib/creature.lua,158
2025-10-09T07:29:16Z,creature.lua:165,modules/gamelib/creature.lua,false,true,onIconChange,lua,modules/gamelib/creature.lua,165
2025-10-09T07:29:16Z,textmessages.lua:3,modules/gamelib/textmessages.lua,false,true,onTextMessage,lua,modules/gamelib/textmessages.lua,3
2025-10-09T07:29:16Z,protocolgame.lua:7,modules/gamelib/protocolgame.lua,false,true,onOpcode,lua,modules/gamelib/protocolgame.lua,7
2025-10-09T07:29:16Z,protocolgame.lua:17,modules/gamelib/protocolgame.lua,false,true,onExtendedOpcode,lua,modules/gamelib/protocolgame.lua,17
2025-10-09T07:29:16Z,protocollogin.lua:31,modules/gamelib/protocollogin.lua,false,true,connect,lua,modules/gamelib/protocollogin.lua,31
2025-10-09T07:29:16Z,protocollogin.lua:157,modules/gamelib/protocollogin.lua,false,true,onConnect,lua,modules/gamelib/protocollogin.lua,157
2025-10-09T07:29:16Z,protocollogin.lua:163,modules/gamelib/protocollogin.lua,false,true,onRecv,lua,modules/gamelib/protocollogin.lua,163
2025-10-09T07:29:16Z,protocollogin.lua:296,modules/gamelib/protocollogin.lua,false,true,onError,lua,modules/gamelib/protocollogin.lua,296
2025-10-09T07:29:16Z,console.lua:99,modules/game_console/console.lua,false,true,connect,lua,modules/game_console/console.lua,99
2025-10-09T07:29:16Z,console.lua:115,modules/game_console/console.lua,false,false,loadUI,lua,modules/game_console/console.lua,115
2025-10-09T07:29:16Z,console.lua:325,modules/game_console/console.lua,false,true,onTabChange,lua,modules/game_console/console.lua,325
2025-10-09T07:29:16Z,console.lua:399,modules/game_console/console.lua,false,true,onDragEnter,lua,modules/game_console/console.lua,399
2025-10-09T07:29:16Z,console.lua:403,modules/game_console/console.lua,false,true,onDragMove,lua,modules/game_console/console.lua,403
2025-10-09T07:29:16Z,console.lua:411,modules/game_console/console.lua,false,true,onDragLeave,lua,modules/game_console/console.lua,411
2025-10-09T07:29:16Z,console.lua:434,modules/game_console/console.lua,false,false,loadUI,lua,modules/game_console/console.lua,434
2025-10-09T07:29:16Z,console.lua:636,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,636
2025-10-09T07:29:16Z,console.lua:755,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,755
2025-10-09T07:29:16Z,console.lua:797,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,797
2025-10-09T07:29:16Z,console.lua:1049,modules/game_console/console.lua,false,true,onTalk,lua,modules/game_console/console.lua,1049
2025-10-09T07:29:16Z,console.lua:1138,modules/game_console/console.lua,false,true,onOpenChannel,lua,modules/game_console/console.lua,1138
2025-10-09T07:29:16Z,console.lua:1142,modules/game_console/console.lua,false,true,onOpenPrivateChannel,lua,modules/game_console/console.lua,1142
2025-10-09T07:29:16Z,console.lua:1146,modules/game_console/console.lua,false,true,onOpenOwnPrivateChannel,lua,modules/game_console/console.lua,1146
2025-10-09T07:29:16Z,console.lua:1154,modules/game_console/console.lua,false,true,onCloseChannel,lua,modules/game_console/console.lua,1154
2025-10-09T07:29:16Z,console.lua:1176,modules/game_console/console.lua,false,true,onRuleViolationChannel,lua,modules/game_console/console.lua,1176
2025-10-09T07:29:16Z,console.lua:1182,modules/game_console/console.lua,false,true,onRuleViolationRemove,lua,modules/game_console/console.lua,1182
2025-10-09T07:29:16Z,console.lua:1188,modules/game_console/console.lua,false,true,onRuleViolationCancel,lua,modules/game_console/console.lua,1188
2025-10-09T07:29:16Z,console.lua:1195,modules/game_console/console.lua,false,true,onRuleViolationLock,lua,modules/game_console/console.lua,1195
2025-10-09T07:29:16Z,console.lua:1225,modules/game_console/console.lua,false,true,onChannelList,lua,modules/game_console/console.lua,1225
2025-10-09T07:29:16Z,console.lua:1227,modules/game_console/console.lua,false,false,displayUI,lua,modules/game_console/console.lua,1227
2025-10-09T07:29:16Z,console.lua:1239,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,1239
2025-10-09T07:29:16Z,console.lua:1349,modules/game_console/console.lua,false,true,onClickIgnoreButton,lua,modules/game_console/console.lua,1349
2025-10-09T07:29:16Z,console.lua:1351,modules/game_console/console.lua,false,false,displayUI,lua,modules/game_console/console.lua,1351
2025-10-09T07:29:16Z,console.lua:1393,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,1393
2025-10-09T07:29:16Z,console.lua:1408,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,1408
2025-10-09T07:29:16Z,console.lua:1457,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,1457
2025-10-09T07:29:16Z,console.lua:1463,modules/game_console/console.lua,false,false,createWidget,lua,modules/game_console/console.lua,1463
2025-10-09T07:29:16Z,console.lua:1510,modules/game_console/console.lua,false,true,onChannelEvent,lua,modules/game_console/console.lua,1510
2025-10-09T07:29:16Z,hotkeys_manager.lua:50,modules/game_hotkeys/hotkeys_manager.lua,false,false,displayUI,lua,modules/game_hotkeys/hotkeys_manager.lua,50
2025-10-09T07:29:16Z,hotkeys_manager.lua:71,modules/game_hotkeys/hotkeys_manager.lua,false,true,function,lua,modules/game_hotkeys/hotkeys_manager.lua,71
2025-10-09T07:29:16Z,hotkeys_manager.lua:73,modules/game_hotkeys/hotkeys_manager.lua,false,false,createWidget,lua,modules/game_hotkeys/hotkeys_manager.lua,73
2025-10-09T07:29:16Z,hotkeys_manager.lua:78,modules/game_hotkeys/hotkeys_manager.lua,false,true,function,lua,modules/game_hotkeys/hotkeys_manager.lua,78
2025-10-09T07:29:16Z,hotkeys_manager.lua:86,modules/game_hotkeys/hotkeys_manager.lua,false,true,connect,lua,modules/game_hotkeys/hotkeys_manager.lua,86
2025-10-09T07:29:16Z,hotkeys_manager.lua:245,modules/game_hotkeys/hotkeys_manager.lua,false,true,onConfigChange,lua,modules/game_hotkeys/hotkeys_manager.lua,245
2025-10-09T07:29:16Z,hotkeys_manager.lua:273,modules/game_hotkeys/hotkeys_manager.lua,false,true,onChooseItemMouseRelease,lua,modules/game_hotkeys/hotkeys_manager.lua,273
2025-10-09T07:29:16Z,hotkeys_manager.lua:316,modules/game_hotkeys/hotkeys_manager.lua,false,false,isMouseGrabbed,lua,modules/game_hotkeys/hotkeys_manager.lua,316
2025-10-09T07:29:16Z,hotkeys_manager.lua:334,modules/game_hotkeys/hotkeys_manager.lua,false,false,createWidget,lua,modules/game_hotkeys/hotkeys_manager.lua,334
2025-10-09T07:29:16Z,hotkeys_manager.lua:347,modules/game_hotkeys/hotkeys_manager.lua,false,false,createWidget,lua,modules/game_hotkeys/hotkeys_manager.lua,347
2025-10-09T07:29:16Z,hotkeys_manager.lua:651,modules/game_hotkeys/hotkeys_manager.lua,false,true,onHotkeyTextChange,lua,modules/game_hotkeys/hotkeys_manager.lua,651
2025-10-09T07:29:16Z,hotkeys_manager.lua:663,modules/game_hotkeys/hotkeys_manager.lua,false,true,onSendAutomaticallyChange,lua,modules/game_hotkeys/hotkeys_manager.lua,663
2025-10-09T07:29:16Z,hotkeys_manager.lua:673,modules/game_hotkeys/hotkeys_manager.lua,false,true,onChangeUseType,lua,modules/game_hotkeys/hotkeys_manager.lua,673
2025-10-09T07:29:16Z,hotkeys_manager.lua:690,modules/game_hotkeys/hotkeys_manager.lua,false,true,onSelectHotkeyLabel,lua,modules/game_hotkeys/hotkeys_manager.lua,690
2025-10-09T07:29:16Z,questlog.lua:11,modules/game_questlog/questlog.lua,false,false,importStyle,lua,modules/game_questlog/questlog.lua,11
2025-10-09T07:29:16Z,questlog.lua:13,modules/game_questlog/questlog.lua,false,false,createWidget,lua,modules/game_questlog/questlog.lua,13
2025-10-09T07:29:16Z,questlog.lua:15,modules/game_questlog/questlog.lua,false,false,createWidget,lua,modules/game_questlog/questlog.lua,15
2025-10-09T07:29:16Z,questlog.lua:24,modules/game_questlog/questlog.lua,false,true,connect,lua,modules/game_questlog/questlog.lua,24
2025-10-09T07:29:16Z,questlog.lua:81,modules/game_questlog/questlog.lua,false,true,connect,lua,modules/game_questlog/questlog.lua,81
2025-10-09T07:29:16Z,questlog.lua:134,modules/game_questlog/questlog.lua,false,true,onGameQuestLog,lua,modules/game_questlog/questlog.lua,134
2025-10-09T07:29:16Z,questlog.lua:143,modules/game_questlog/questlog.lua,false,false,createWidget,lua,modules/game_questlog/questlog.lua,143
2025-10-09T07:29:16Z,questlog.lua:158,modules/game_questlog/questlog.lua,false,true,onGameQuestLine,lua,modules/game_questlog/questlog.lua,158
2025-10-09T07:29:16Z,questlog.lua:169,modules/game_questlog/questlog.lua,false,false,createWidget,lua,modules/game_questlog/questlog.lua,169
2025-10-09T07:29:16Z,questlog.lua:181,modules/game_questlog/questlog.lua,false,false,createWidget,lua,modules/game_questlog/questlog.lua,181
2025-10-09T07:29:16Z,questlog.lua:193,modules/game_questlog/questlog.lua,false,true,onTrackOptionChange,lua,modules/game_questlog/questlog.lua,193
2025-10-09T07:29:16Z,viplist.lua:8,modules/game_viplist/viplist.lua,false,true,connect,lua,modules/game_viplist/viplist.lua,8
2025-10-09T07:29:16Z,viplist.lua:18,modules/game_viplist/viplist.lua,false,false,loadUI,lua,modules/game_viplist/viplist.lua,18
2025-10-09T07:29:16Z,viplist.lua:69,modules/game_viplist/viplist.lua,false,true,onAddVip,lua,modules/game_viplist/viplist.lua,69
2025-10-09T07:29:16Z,viplist.lua:90,modules/game_viplist/viplist.lua,false,true,onMiniWindowClose,lua,modules/game_viplist/viplist.lua,90
2025-10-09T07:29:16Z,viplist.lua:96,modules/game_viplist/viplist.lua,false,false,displayUI,lua,modules/game_viplist/viplist.lua,96
2025-10-09T07:29:16Z,viplist.lua:105,modules/game_viplist/viplist.lua,false,false,displayUI,lua,modules/game_viplist/viplist.lua,105
2025-10-09T07:29:16Z,viplist.lua:158,modules/game_viplist/viplist.lua,false,true,onAddVip,lua,modules/game_viplist/viplist.lua,158
2025-10-09T07:29:16Z,viplist.lua:246,modules/game_viplist/viplist.lua,false,true,onAddVip,lua,modules/game_viplist/viplist.lua,246
2025-10-09T07:29:16Z,viplist.lua:260,modules/game_viplist/viplist.lua,false,false,createWidget,lua,modules/game_viplist/viplist.lua,260
2025-10-09T07:29:16Z,viplist.lua:297,modules/game_viplist/viplist.lua,false,true,connect,lua,modules/game_viplist/viplist.lua,297
2025-10-09T07:29:16Z,viplist.lua:337,modules/game_viplist/viplist.lua,false,true,onVipStateChange,lua,modules/game_viplist/viplist.lua,337
2025-10-09T07:29:16Z,viplist.lua:349,modules/game_viplist/viplist.lua,false,true,onAddVip,lua,modules/game_viplist/viplist.lua,349
2025-10-09T07:29:16Z,viplist.lua:356,modules/game_viplist/viplist.lua,false,true,onVipListMousePress,lua,modules/game_viplist/viplist.lua,356
2025-10-09T07:29:16Z,viplist.lua:361,modules/game_viplist/viplist.lua,false,false,createWidget,lua,modules/game_viplist/viplist.lua,361
2025-10-09T07:29:16Z,viplist.lua:389,modules/game_viplist/viplist.lua,false,true,onVipListLabelMousePress,lua,modules/game_viplist/viplist.lua,389
2025-10-09T07:29:16Z,viplist.lua:394,modules/game_viplist/viplist.lua,false,false,createWidget,lua,modules/game_viplist/viplist.lua,394
2025-10-09T07:29:16Z,ruleviolation.lua:38,modules/game_ruleviolation/ruleviolation.lua,false,true,connect,lua,modules/game_ruleviolation/ruleviolation.lua,38
2025-10-09T07:29:16Z,ruleviolation.lua:40,modules/game_ruleviolation/ruleviolation.lua,false,false,displayUI,lua,modules/game_ruleviolation/ruleviolation.lua,40
2025-10-09T07:29:16Z,ruleviolation.lua:70,modules/game_ruleviolation/ruleviolation.lua,false,false,createWidget,lua,modules/game_ruleviolation/ruleviolation.lua,70
2025-10-09T07:29:16Z,ruleviolation.lua:102,modules/game_ruleviolation/ruleviolation.lua,false,true,onSelectReason,lua,modules/game_ruleviolation/ruleviolation.lua,102
2025-10-09T07:29:16Z,ruleviolation.lua:108,modules/game_ruleviolation/ruleviolation.lua,false,false,createWidget,lua,modules/game_ruleviolation/ruleviolation.lua,108
2025-10-09T07:29:16Z,outfit.lua:49,modules/game_outfit/outfit.lua,false,true,connect,lua,modules/game_outfit/outfit.lua,49
2025-10-09T07:29:16Z,outfit.lua:69,modules/game_outfit/outfit.lua,false,true,onMovementChange,lua,modules/game_outfit/outfit.lua,69
2025-10-09T07:29:16Z,outfit.lua:74,modules/game_outfit/outfit.lua,false,true,onShowFloorChange,lua,modules/game_outfit/outfit.lua,74
2025-10-09T07:29:16Z,outfit.lua:132,modules/game_outfit/outfit.lua,false,true,onShowMountChange,lua,modules/game_outfit/outfit.lua,132
2025-10-09T07:29:16Z,outfit.lua:137,modules/game_outfit/outfit.lua,false,true,onShowOutfitChange,lua,modules/game_outfit/outfit.lua,137
2025-10-09T07:29:16Z,outfit.lua:147,modules/game_outfit/outfit.lua,false,true,onShowAuraChange,lua,modules/game_outfit/outfit.lua,147
2025-10-09T07:29:16Z,outfit.lua:152,modules/game_outfit/outfit.lua,false,true,onShowWingsChange,lua,modules/game_outfit/outfit.lua,152
2025-10-09T07:29:16Z,outfit.lua:157,modules/game_outfit/outfit.lua,false,true,onShowShaderChange,lua,modules/game_outfit/outfit.lua,157
2025-10-09T07:29:16Z,outfit.lua:162,modules/game_outfit/outfit.lua,false,true,onShowBarsChange,lua,modules/game_outfit/outfit.lua,162
2025-10-09T07:29:16Z,outfit.lua:203,modules/game_outfit/outfit.lua,false,false,displayUI,lua,modules/game_outfit/outfit.lua,203
2025-10-09T07:29:16Z,outfit.lua:207,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,207
2025-10-09T07:29:16Z,outfit.lua:291,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,291
2025-10-09T07:29:16Z,outfit.lua:416,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,416
2025-10-09T07:29:16Z,outfit.lua:519,modules/game_outfit/outfit.lua,false,true,onAppearanceChange,lua,modules/game_outfit/outfit.lua,519
2025-10-09T07:29:16Z,outfit.lua:548,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,548
2025-10-09T07:29:16Z,outfit.lua:581,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,581
2025-10-09T07:29:16Z,outfit.lua:624,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,624
2025-10-09T07:29:16Z,outfit.lua:664,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,664
2025-10-09T07:29:16Z,outfit.lua:675,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,675
2025-10-09T07:29:16Z,outfit.lua:708,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,708
2025-10-09T07:29:16Z,outfit.lua:719,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,719
2025-10-09T07:29:16Z,outfit.lua:752,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,752
2025-10-09T07:29:16Z,outfit.lua:763,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,763
2025-10-09T07:29:16Z,outfit.lua:796,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,796
2025-10-09T07:29:16Z,outfit.lua:807,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,807
2025-10-09T07:29:16Z,outfit.lua:843,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,843
2025-10-09T07:29:16Z,outfit.lua:854,modules/game_outfit/outfit.lua,false,false,createWidget,lua,modules/game_outfit/outfit.lua,854
2025-10-09T07:29:16Z,outfit.lua:880,modules/game_outfit/outfit.lua,false,true,onPresetSelect,lua,modules/game_outfit/outfit.lua,880
2025-10-09T07:29:16Z,outfit.lua:906,modules/game_outfit/outfit.lua,false,true,onOutfitSelect,lua,modules/game_outfit/outfit.lua,906
2025-10-09T07:29:16Z,outfit.lua:924,modules/game_outfit/outfit.lua,false,true,onMountSelect,lua,modules/game_outfit/outfit.lua,924
2025-10-09T07:29:16Z,outfit.lua:942,modules/game_outfit/outfit.lua,false,true,onAuraSelect,lua,modules/game_outfit/outfit.lua,942
2025-10-09T07:29:16Z,outfit.lua:954,modules/game_outfit/outfit.lua,false,true,onWingsSelect,lua,modules/game_outfit/outfit.lua,954
2025-10-09T07:29:16Z,outfit.lua:966,modules/game_outfit/outfit.lua,false,true,onShaderSelect,lua,modules/game_outfit/outfit.lua,966
2025-10-09T07:29:16Z,outfit.lua:978,modules/game_outfit/outfit.lua,false,true,onHealthBarSelect,lua,modules/game_outfit/outfit.lua,978
2025-10-09T07:29:16Z,outfit.lua:990,modules/game_outfit/outfit.lua,false,true,onManaBarSelect,lua,modules/game_outfit/outfit.lua,990
2025-10-09T07:29:16Z,outfit.lua:1039,modules/game_outfit/outfit.lua,false,true,onAddonChange,lua,modules/game_outfit/outfit.lua,1039
2025-10-09T07:29:16Z,outfit.lua:1058,modules/game_outfit/outfit.lua,false,true,onColorModeChange,lua,modules/game_outfit/outfit.lua,1058
2025-10-09T07:29:16Z,outfit.lua:1071,modules/game_outfit/outfit.lua,false,true,onColorCheckChange,lua,modules/game_outfit/outfit.lua,1071
2025-10-09T07:29:16Z,outfit.lua:1202,modules/game_outfit/outfit.lua,false,true,onFilterSearch,lua,modules/game_outfit/outfit.lua,1202
2025-10-09T07:29:16Z,outfit.lua:1203,modules/game_outfit/outfit.lua,true,false,addEvent,lua,modules/game_outfit/outfit.lua,1203
2025-10-09T07:29:16Z,client.lua:45,modules/client/client.lua,false,true,connect,lua,modules/client/client.lua,45
2025-10-09T07:29:16Z,client.lua:46,modules/client/client.lua,false,true,connect,lua,modules/client/client.lua,46
2025-10-09T07:29:16Z,client.lua:55,modules/client/client.lua,false,true,connect,lua,modules/client/client.lua,55
2025-10-09T07:29:16Z,client.lua:57,modules/client/client.lua,false,true,connect,lua,modules/client/client.lua,57
2025-10-09T07:29:16Z,client.lua:117,modules/client/client.lua,false,true,onGameStart,lua,modules/client/client.lua,117
2025-10-09T07:29:16Z,client.lua:123,modules/client/client.lua,false,true,onGameEnd,lua,modules/client/client.lua,123
2025-10-09T07:29:16Z,features.lua:2,modules/game_features/features.lua,false,true,connect,lua,modules/game_features/features.lua,2
2025-10-09T07:29:16Z,mobile.lua:15,modules/client_mobile/mobile.lua,false,false,displayUI,lua,modules/client_mobile/mobile.lua,15
2025-10-09T07:29:16Z,mobile.lua:35,modules/client_mobile/mobile.lua,false,true,connect,lua,modules/client_mobile/mobile.lua,35
2025-10-09T07:29:16Z,mobile.lua:42,modules/client_mobile/mobile.lua,false,true,connect,lua,modules/client_mobile/mobile.lua,42
2025-10-09T07:29:16Z,mobile.lua:47,modules/client_mobile/mobile.lua,false,true,connect,lua,modules/client_mobile/mobile.lua,47
2025-10-09T07:29:16Z,mobile.lua:103,modules/client_mobile/mobile.lua,false,true,onMouseMove,lua,modules/client_mobile/mobile.lua,103
2025-10-09T07:29:16Z,mobile.lua:107,modules/client_mobile/mobile.lua,false,true,onMousePress,lua,modules/client_mobile/mobile.lua,107
2025-10-09T07:29:16Z,mobile.lua:121,modules/client_mobile/mobile.lua,false,true,onMouseRelease,lua,modules/client_mobile/mobile.lua,121
2025-10-09T07:29:16Z,mobile.lua:141,modules/client_mobile/mobile.lua,false,true,onKeypadTouchMove,lua,modules/client_mobile/mobile.lua,141
2025-10-09T07:29:16Z,mobile.lua:147,modules/client_mobile/mobile.lua,false,true,onKeypadTouchPress,lua,modules/client_mobile/mobile.lua,147
2025-10-09T07:29:16Z,mobile.lua:156,modules/client_mobile/mobile.lua,false,true,onKeypadTouchRelease,lua,modules/client_mobile/mobile.lua,156
2025-10-09T07:29:16Z,actionbar.lua:64,modules/game_actionbar/actionbar.lua,false,true,connect,lua,modules/game_actionbar/actionbar.lua,64
2025-10-09T07:29:16Z,actionbar.lua:76,modules/game_actionbar/actionbar.lua,false,false,createWidget,lua,modules/game_actionbar/actionbar.lua,76
2025-10-09T07:29:16Z,actionbar.lua:118,modules/game_actionbar/actionbar.lua,false,false,loadUI,lua,modules/game_actionbar/actionbar.lua,118
2025-10-09T07:29:16Z,actionbar.lua:232,modules/game_actionbar/actionbar.lua,false,false,getRootWidget,lua,modules/game_actionbar/actionbar.lua,232
2025-10-09T07:29:16Z,actionbar.lua:281,modules/game_actionbar/actionbar.lua,false,true,onDropActionButton,lua,modules/game_actionbar/actionbar.lua,281
2025-10-09T07:29:16Z,actionbar.lua:282,modules/game_actionbar/actionbar.lua,false,false,isMouseGrabbed,lua,modules/game_actionbar/actionbar.lua,282
2025-10-09T07:29:16Z,actionbar.lua:341,modules/game_actionbar/actionbar.lua,false,false,createWidget,lua,modules/game_actionbar/actionbar.lua,341
2025-10-09T07:29:16Z,actionbar.lua:415,modules/game_actionbar/actionbar.lua,false,false,isMouseGrabbed,lua,modules/game_actionbar/actionbar.lua,415
2025-10-09T07:29:16Z,actionbar.lua:427,modules/game_actionbar/actionbar.lua,false,false,createWidget,lua,modules/game_actionbar/actionbar.lua,427
2025-10-09T07:29:16Z,actionbar.lua:523,modules/game_actionbar/actionbar.lua,false,false,loadUI,lua,modules/game_actionbar/actionbar.lua,523
2025-10-09T07:29:16Z,actionbar.lua:661,modules/game_actionbar/actionbar.lua,false,false,loadUI,lua,modules/game_actionbar/actionbar.lua,661
2025-10-09T07:29:16Z,actionbar.lua:747,modules/game_actionbar/actionbar.lua,false,false,loadUI,lua,modules/game_actionbar/actionbar.lua,747
2025-10-09T07:29:16Z,actionbar.lua:761,modules/game_actionbar/actionbar.lua,false,false,createWidget,lua,modules/game_actionbar/actionbar.lua,761
2025-10-09T07:29:16Z,actionbar.lua:899,modules/game_actionbar/actionbar.lua,false,false,loadUI,lua,modules/game_actionbar/actionbar.lua,899
2025-10-09T07:29:16Z,actionbar.lua:1082,modules/game_actionbar/actionbar.lua,false,true,onSpellCooldown,lua,modules/game_actionbar/actionbar.lua,1082
2025-10-09T07:29:16Z,actionbar.lua:1092,modules/game_actionbar/actionbar.lua,false,true,onSpellGroupCooldown,lua,modules/game_actionbar/actionbar.lua,1092
2025-10-09T07:29:16Z,stats.lua:5,modules/game_stats/stats.lua,false,false,loadUI,lua,modules/game_stats/stats.lua,5
2025-10-09T07:29:16Z,modaldialog.lua:7,modules/game_modaldialog/modaldialog.lua,false,false,importStyle,lua,modules/game_modaldialog/modaldialog.lua,7
2025-10-09T07:29:16Z,modaldialog.lua:9,modules/game_modaldialog/modaldialog.lua,false,true,connect,lua,modules/game_modaldialog/modaldialog.lua,9
2025-10-09T07:29:16Z,modaldialog.lua:30,modules/game_modaldialog/modaldialog.lua,false,true,onModalDialog,lua,modules/game_modaldialog/modaldialog.lua,30
2025-10-09T07:29:16Z,modaldialog.lua:36,modules/game_modaldialog/modaldialog.lua,false,false,createWidget,lua,modules/game_modaldialog/modaldialog.lua,36
2025-10-09T07:29:16Z,modaldialog.lua:51,modules/game_modaldialog/modaldialog.lua,false,false,createWidget,lua,modules/game_modaldialog/modaldialog.lua,51
2025-10-09T07:29:16Z,modaldialog.lua:72,modules/game_modaldialog/modaldialog.lua,false,false,createWidget,lua,modules/game_modaldialog/modaldialog.lua,72
2025-10-09T07:29:16Z,gameinterface.lua:22,modules/game_interface/gameinterface.lua,false,false,importStyle,lua,modules/game_interface/gameinterface.lua,22
2025-10-09T07:29:16Z,gameinterface.lua:24,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,24
2025-10-09T07:29:16Z,gameinterface.lua:34,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,34
2025-10-09T07:29:16Z,gameinterface.lua:39,modules/game_interface/gameinterface.lua,false,false,displayUI,lua,modules/game_interface/gameinterface.lua,39
2025-10-09T07:29:16Z,gameinterface.lua:58,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,58
2025-10-09T07:29:16Z,gameinterface.lua:64,modules/game_interface/gameinterface.lua,false,false,addChild,lua,modules/game_interface/gameinterface.lua,64
2025-10-09T07:29:16Z,gameinterface.lua:71,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,71
2025-10-09T07:29:16Z,gameinterface.lua:72,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,72
2025-10-09T07:29:16Z,gameinterface.lua:109,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,109
2025-10-09T07:29:16Z,gameinterface.lua:115,modules/game_interface/gameinterface.lua,false,true,onGameStart,lua,modules/game_interface/gameinterface.lua,115
2025-10-09T07:29:16Z,gameinterface.lua:127,modules/game_interface/gameinterface.lua,false,true,onGameEnd,lua,modules/game_interface/gameinterface.lua,127
2025-10-09T07:29:16Z,gameinterface.lua:133,modules/game_interface/gameinterface.lua,false,true,connect,lua,modules/game_interface/gameinterface.lua,133
2025-10-09T07:29:16Z,gameinterface.lua:142,modules/game_interface/gameinterface.lua,true,false,addEvent,lua,modules/game_interface/gameinterface.lua,142
2025-10-09T07:29:16Z,gameinterface.lua:189,modules/game_interface/gameinterface.lua,false,true,onLoginAdvice,lua,modules/game_interface/gameinterface.lua,189
2025-10-09T07:29:16Z,gameinterface.lua:277,modules/game_interface/gameinterface.lua,false,true,onMouseGrabberRelease,lua,modules/game_interface/gameinterface.lua,277
2025-10-09T07:29:16Z,gameinterface.lua:284,modules/game_interface/gameinterface.lua,false,true,onUseWith,lua,modules/game_interface/gameinterface.lua,284
2025-10-09T07:29:16Z,gameinterface.lua:286,modules/game_interface/gameinterface.lua,false,true,onTradeWith,lua,modules/game_interface/gameinterface.lua,286
2025-10-09T07:29:16Z,gameinterface.lua:298,modules/game_interface/gameinterface.lua,false,true,onUseWith,lua,modules/game_interface/gameinterface.lua,298
2025-10-09T07:29:16Z,gameinterface.lua:323,modules/game_interface/gameinterface.lua,false,true,onTradeWith,lua,modules/game_interface/gameinterface.lua,323
