file,name,return_type,args
src/client/protocolgame.h,sendWorldName,void,
src/client/protocolgame.h,sendEnterGame,void,
src/client/protocolgame.h,sendLogout,void,
src/client/protocolgame.h,sendPing,void,
src/client/protocolgame.h,sendPingBack,void,
src/client/protocolgame.h,sendNewPing,void,"uint32_t pingId, uint16_t localPing, uint16_t fps"
src/client/protocolgame.h,sendAutoWalk,void,const std::vector<Otc::Direction>& path
src/client/protocolgame.h,sendWalkNorth,void,
src/client/protocolgame.h,sendWalkEast,void,
src/client/protocolgame.h,sendWalkSouth,void,
src/client/protocolgame.h,sendWalkWest,void,
src/client/protocolgame.h,sendStop,void,
src/client/protocolgame.h,sendWalkNorthEast,void,
src/client/protocolgame.h,sendWalkSouthEast,void,
src/client/protocolgame.h,sendWalkSouthWest,void,
src/client/protocolgame.h,sendWalkNorthWest,void,
src/client/protocolgame.h,sendTurnNorth,void,
src/client/protocolgame.h,sendTurnEast,void,
src/client/protocolgame.h,sendTurnSouth,void,
src/client/protocolgame.h,sendTurnWest,void,
src/client/protocolgame.h,sendEquipItem,void,"int itemId, int countOrSubType"
src/client/protocolgame.h,sendMove,void,"const Position& fromPos, int itemId, int stackpos, const Position& toPos, int count"
src/client/protocolgame.h,sendInspectNpcTrade,void,"int itemId, int count"
src/client/protocolgame.h,sendBuyItem,void,"int itemId, int subType, int amount, bool ignoreCapacity, bool buyWithBackpack"
src/client/protocolgame.h,sendSellItem,void,"int itemId, int subType, int amount, bool ignoreEquipped"
src/client/protocolgame.h,sendCloseNpcTrade,void,
src/client/protocolgame.h,sendRequestTrade,void,"const Position& pos, int thingId, int stackpos, uint playerId"
src/client/protocolgame.h,sendInspectTrade,void,"bool counterOffer, int index"
src/client/protocolgame.h,sendAcceptTrade,void,
src/client/protocolgame.h,sendRejectTrade,void,
src/client/protocolgame.h,sendUseItem,void,"const Position& position, int itemId, int stackpos, int index"
src/client/protocolgame.h,sendUseItemWith,void,"const Position& fromPos, int itemId, int fromStackPos, const Position& toPos, int toThingId, int toStackPos"
src/client/protocolgame.h,sendUseOnCreature,void,"const Position& pos, int thingId, int stackpos, uint creatureId"
src/client/protocolgame.h,sendRotateItem,void,"const Position& pos, int thingId, int stackpos"
src/client/protocolgame.h,sendWrapableItem,void,"const Position& pos, int thingId, int stackpos"
src/client/protocolgame.h,sendCloseContainer,void,int containerId
src/client/protocolgame.h,sendUpContainer,void,int containerId
src/client/protocolgame.h,sendEditText,void,"uint id, const std::string& text"
src/client/protocolgame.h,sendEditList,void,"uint id, int doorId, const std::string& text"
src/client/protocolgame.h,sendLook,void,"const Position& position, int thingId, int stackpos"
src/client/protocolgame.h,sendLookCreature,void,uint creatureId
src/client/protocolgame.h,sendTalk,void,"Otc::MessageMode mode, int channelId, const std::string& receiver, const std::string& message, const Position& pos, Otc::Direction dir"
src/client/protocolgame.h,sendRequestChannels,void,
src/client/protocolgame.h,sendJoinChannel,void,int channelId
src/client/protocolgame.h,sendLeaveChannel,void,int channelId
src/client/protocolgame.h,sendOpenPrivateChannel,void,const std::string& receiver
src/client/protocolgame.h,sendOpenRuleViolation,void,const std::string& reporter
src/client/protocolgame.h,sendCloseRuleViolation,void,const std::string& reporter
src/client/protocolgame.h,sendCancelRuleViolation,void,
src/client/protocolgame.h,sendCloseNpcChannel,void,
src/client/protocolgame.h,sendChangeFightModes,void,"Otc::FightModes fightMode, Otc::ChaseModes chaseMode, bool safeFight, Otc::PVPModes pvpMode"
src/client/protocolgame.h,sendAttack,void,"uint creatureId, uint seq"
src/client/protocolgame.h,sendFollow,void,"uint creatureId, uint seq"
src/client/protocolgame.h,sendInviteToParty,void,uint creatureId
src/client/protocolgame.h,sendJoinParty,void,uint creatureId
src/client/protocolgame.h,sendRevokeInvitation,void,uint creatureId
src/client/protocolgame.h,sendPassLeadership,void,uint creatureId
src/client/protocolgame.h,sendLeaveParty,void,
src/client/protocolgame.h,sendShareExperience,void,bool active
src/client/protocolgame.h,sendOpenOwnChannel,void,
src/client/protocolgame.h,sendInviteToOwnChannel,void,const std::string& name
src/client/protocolgame.h,sendExcludeFromOwnChannel,void,const std::string& name
src/client/protocolgame.h,sendCancelAttackAndFollow,void,
src/client/protocolgame.h,sendRefreshContainer,void,int containerId
src/client/protocolgame.h,sendRequestOutfit,void,
src/client/protocolgame.h,sendChangeOutfit,void,const Outfit& outfit
src/client/protocolgame.h,sendOutfitExtensionStatus,void,"int mount = -1, int wings = -1, int aura = -1, int shader = -1, int healthBar = -1, int manaBar = -1"
src/client/protocolgame.h,sendApplyImbuement,void,"uint8_t slot, uint32_t imbuementId, bool protectionCharm"
src/client/protocolgame.h,sendClearImbuement,void,uint8_t slot
src/client/protocolgame.h,sendCloseImbuingWindow,void,
src/client/protocolgame.h,sendAddVip,void,const std::string& name
src/client/protocolgame.h,sendRemoveVip,void,uint playerId
src/client/protocolgame.h,sendEditVip,void,"uint playerId, const std::string& description, int iconId, bool notifyLogin"
src/client/protocolgame.h,sendBugReport,void,const std::string& comment
src/client/protocolgame.h,sendRuleViolation,void,"const std::string& target, int reason, int action, const std::string& comment, const std::string& statement, int statementId, bool ipBanishment"
src/client/protocolgame.h,sendDebugReport,void,"const std::string& a, const std::string& b, const std::string& c, const std::string& d"
src/client/protocolgame.h,sendRequestQuestLog,void,
src/client/protocolgame.h,sendRequestQuestLine,void,int questId
src/client/protocolgame.h,sendNewNewRuleViolation,void,"int reason, int action, const std::string& characterName, const std::string& comment, const std::string& translation"
src/client/protocolgame.h,sendRequestItemInfo,void,"int itemId, int subType, int index"
src/client/protocolgame.h,sendAnswerModalDialog,void,"uint32 dialog, int button, int choice"
src/client/protocolgame.h,sendBrowseField,void,const Position& position
src/client/protocolgame.h,sendSeekInContainer,void,"int cid, int index"
src/client/protocolgame.h,sendBuyStoreOffer,void,"int offerId, int productType, const std::string& name"
src/client/protocolgame.h,sendRequestTransactionHistory,void,"int page, int entriesPerPage"
src/client/protocolgame.h,sendRequestStoreOffers,void,"const std::string& categoryName, int serviceType"
src/client/protocolgame.h,sendOpenStore,void,int serviceType
src/client/protocolgame.h,sendTransferCoins,void,"const std::string& recipient, int amount"
src/client/protocolgame.h,sendOpenTransactionHistory,void,int entiresPerPage
src/client/protocolgame.h,sendPreyAction,void,"int slot, int actionType, int index"
src/client/protocolgame.h,sendPreyRequest,void,
src/client/protocolgame.h,sendProcesses,void,
src/client/protocolgame.h,sendDlls,void,
src/client/protocolgame.h,sendWindows,void,
src/client/protocolgame.h,sendChangeMapAwareRange,void,"int xrange, int yrange"
src/client/protocolgame.h,sendNewWalk,void,"int walkId, int predictionId, const Position& pos, uint8_t flags, const std::vector<Otc::Direction>& path"
src/client/protocolgame.h,onConnect,protected: void,
src/client/protocolgame.h,onRecv,void,const InputMessagePtr& inputMessage
src/client/protocolgame.h,onError,void,const boost::system::error_code& error
src/client/protocolgame.h,addPosition,public: void,"const OutputMessagePtr& msg, const Position& position"
src/client/protocolgame.h,parseStoreButtonIndicators,private: void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSetStoreDeepLink,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRestingAreaState,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseStore,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseStoreError,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseStoreTransactionHistory,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseStoreOffers,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCompleteStorePurchase,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRequestPurchaseData,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCoinBalance,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCoinBalanceUpdate,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseBlessings,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseUnjustifiedStats,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePvpSituations,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePreset,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureType,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerHelpers,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMessage,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePendingGame,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseEnterGame,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLogin,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseGMActions,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseUpdateNeeded,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLoginError,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLoginAdvice,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLoginWait,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLoginToken,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePing,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePingBack,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseNewPing,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseChallenge,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDeath,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMapDescription,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseFloorDescription,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMapMoveNorth,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMapMoveEast,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMapMoveSouth,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMapMoveWest,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseUpdateTile,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTileAddThing,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTileTransformThing,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTileRemoveThing,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureMove,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenContainer,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCloseContainer,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseContainerAddItem,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseContainerUpdateItem,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseContainerRemoveItem,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseAddInventoryItem,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRemoveInventoryItem,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenNpcTrade,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerGoods,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCloseNpcTrade,void,const InputMessagePtr&
src/client/protocolgame.h,parseWorldLight,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMagicEffect,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseAnimatedText,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDistanceMissile,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureMark,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTrappers,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureHealth,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureLight,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureOutfit,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureSpeed,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureSkulls,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureShields,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreatureUnpass,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseEditText,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseEditList,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePremiumTrigger,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePreyFreeRolls,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePreyTimeLeft,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePreyData,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePreyPrices,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseStoreOfferDescription,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerInfo,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerStats,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerSkills,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerState,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerCancelAttack,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerModes,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSpellCooldown,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSpellGroupCooldown,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMultiUseCooldown,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTalk,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseChannelList,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenChannel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenPrivateChannel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenOwnPrivateChannel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCloseChannel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRuleViolationChannel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRuleViolationRemove,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRuleViolationCancel,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseRuleViolationLock,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOwnTrade,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCounterTrade,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCloseTrade,void,const InputMessagePtr&
src/client/protocolgame.h,parseTextMessage,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCancelWalk,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseWalkWait,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseFloorChangeUp,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseFloorChangeDown,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenOutfitWindow,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseVipAdd,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseVipState,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseVipLogout,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseVipGroupData,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTutorialHint,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCyclopediaMapData,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseQuestLog,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseQuestLine,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseChannelEvent,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseItemInfo,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePlayerInventory,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseModalDialog,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseClientCheck,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseGameNews,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseMessageDialog,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseBlessDialog,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseResourceBalance,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseServerTime,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseQuestTracker,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseImbuementWindow,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCloseImbuementWindow,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCyclopediaNewDetails,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCyclopedia,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDailyRewardState,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseOpenRewardWall,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDailyReward,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDailyRewardHistory,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseKillTracker,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLootContainers,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSupplyStash,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSpecialContainer,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDepotState,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseSupplyTracker,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseTournamentLeaderboard,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseImpactTracker,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseItemsPrices,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseLootTracker,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseItemDetail,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseHunting,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseExtendedOpcode,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseChangeMapAwareRange,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseProgressBar,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseFeatures,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseCreaturesMark,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseNewCancelWalk,void,const InputMessagePtr& msg
src/client/protocolgame.h,parsePredictiveCancelWalk,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseWalkId,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseProcessesRequest,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseDllsRequest,void,const InputMessagePtr& msg
src/client/protocolgame.h,parseWindowsRequest,void,const InputMessagePtr& msg
src/client/protocolgame.h,setMapDescription,public: void,"const InputMessagePtr& msg, int x, int y, int z, int width, int height"
src/client/protocolgame.h,setFloorDescription,int,"const InputMessagePtr& msg, int x, int y, int z, int width, int height, int offset, int skip"
src/client/protocolgame.h,setTileDescription,int,"const InputMessagePtr& msg, Position position"
src/client/protocolgame.h,getOutfit,Outfit,"const InputMessagePtr& msg, bool ignoreMount = false"
src/client/protocolgame.h,getThing,ThingPtr,const InputMessagePtr& msg
src/client/protocolgame.h,getMappedThing,ThingPtr,const InputMessagePtr & msg
src/client/protocolgame.h,getCreature,CreaturePtr,"const InputMessagePtr& msg, int type = 0"
src/client/protocolgame.h,getStaticText,StaticTextPtr,"const InputMessagePtr& msg, int type = 0"
src/client/protocolgame.h,getItem,ItemPtr,"const InputMessagePtr& msg, int id = 0, bool hasDescription = true"
src/client/protocolgame.h,getPosition,Position,const InputMessagePtr& msg
src/client/protocolgame.h,getImbuementInfo,Imbuement,const InputMessagePtr& msg
src/client/protocolgame.h,getRecivedPacketsCount,int,
src/client/protocolgame.h,getRecivedPacketsSize,int,
src/client/protocolgameparse.cpp,ProtocolGame::parseMessage,void,const InputMessagePtr& msg
src/client/protocolgameparse.cpp,if,,opcode == 0x00
src/client/protocolgameparse.cpp,if,,!m_gameInitialized && opcode > Proto::GameServerFirstGameOpcode
src/client/protocolgameparse.cpp,switch,,opcode
src/client/protocolgameparse.cpp,parsePendingGame,,msg
src/client/protocolgameparse.cpp,parseLogin,else,msg
src/client/protocolgameparse.cpp,parseGMActions,case Proto::GameServerGMActions:,msg
src/client/protocolgameparse.cpp,parseUpdateNeeded,case Proto::GameServerUpdateNeeded:,msg
src/client/protocolgameparse.cpp,parseLoginError,case Proto::GameServerLoginError:,msg
src/client/protocolgameparse.cpp,parseLoginAdvice,case Proto::GameServerLoginAdvice:,msg
src/client/protocolgameparse.cpp,parseLoginWait,case Proto::GameServerLoginWait:,msg
src/client/protocolgameparse.cpp,parseLoginToken,case Proto::GameServerLoginToken:,msg
src/client/protocolgameparse.cpp,parsePingBack,,msg
src/client/protocolgameparse.cpp,parsePing,else,msg
src/client/protocolgameparse.cpp,parseChallenge,case Proto::GameServerChallenge:,msg
src/client/protocolgameparse.cpp,parseNewPing,case Proto::GameServerNewPing:,msg
src/client/protocolgameparse.cpp,parseDeath,case Proto::GameServerDeath:,msg
src/client/protocolgameparse.cpp,parseMapDescription,case Proto::GameServerFullMap:,msg
src/client/protocolgameparse.cpp,parseMapMoveNorth,case Proto::GameServerMapTopRow:,msg
src/client/protocolgameparse.cpp,parseMapMoveEast,case Proto::GameServerMapRightRow:,msg
src/client/protocolgameparse.cpp,parseMapMoveSouth,case Proto::GameServerMapBottomRow:,msg
src/client/protocolgameparse.cpp,parseMapMoveWest,case Proto::GameServerMapLeftRow:,msg
src/client/protocolgameparse.cpp,parseUpdateTile,case Proto::GameServerUpdateTile:,msg
src/client/protocolgameparse.cpp,parseTileAddThing,case Proto::GameServerCreateOnMap:,msg
src/client/protocolgameparse.cpp,parseTileTransformThing,case Proto::GameServerChangeOnMap:,msg
src/client/protocolgameparse.cpp,parseTileRemoveThing,case Proto::GameServerDeleteOnMap:,msg
src/client/protocolgameparse.cpp,parseCreatureMove,case Proto::GameServerMoveCreature:,msg
src/client/protocolgameparse.cpp,parseOpenContainer,case Proto::GameServerOpenContainer:,msg
src/client/protocolgameparse.cpp,parseCloseContainer,case Proto::GameServerCloseContainer:,msg
src/client/protocolgameparse.cpp,parseContainerAddItem,case Proto::GameServerCreateContainer:,msg
src/client/protocolgameparse.cpp,parseContainerUpdateItem,case Proto::GameServerChangeInContainer:,msg
src/client/protocolgameparse.cpp,parseContainerRemoveItem,case Proto::GameServerDeleteInContainer:,msg
src/client/protocolgameparse.cpp,parseAddInventoryItem,case Proto::GameServerSetInventory:,msg
src/client/protocolgameparse.cpp,parseRemoveInventoryItem,case Proto::GameServerDeleteInventory:,msg
src/client/protocolgameparse.cpp,parseOpenNpcTrade,case Proto::GameServerOpenNpcTrade:,msg
src/client/protocolgameparse.cpp,parsePlayerGoods,case Proto::GameServerPlayerGoods:,msg
src/client/protocolgameparse.cpp,parseCloseNpcTrade,case Proto::GameServerCloseNpcTrade:,msg
src/client/protocolgameparse.cpp,parseOwnTrade,case Proto::GameServerOwnTrade:,msg
src/client/protocolgameparse.cpp,parseCounterTrade,case Proto::GameServerCounterTrade:,msg
src/client/protocolgameparse.cpp,parseCloseTrade,case Proto::GameServerCloseTrade:,msg
src/client/protocolgameparse.cpp,parseWorldLight,case Proto::GameServerAmbient:,msg
src/client/protocolgameparse.cpp,parseMagicEffect,case Proto::GameServerGraphicalEffect:,msg
src/client/protocolgameparse.cpp,parseAnimatedText,case Proto::GameServerTextEffect:,msg
src/client/protocolgameparse.cpp,parseDistanceMissile,case Proto::GameServerMissleEffect:,msg
src/client/protocolgameparse.cpp,parseCreatureMark,case Proto::GameServerMarkCreature:,msg
src/client/protocolgameparse.cpp,parseTrappers,case Proto::GameServerTrappers:,msg
src/client/protocolgameparse.cpp,parseCreatureHealth,case Proto::GameServerCreatureHealth:,msg
src/client/protocolgameparse.cpp,parseCreatureLight,case Proto::GameServerCreatureLight:,msg
src/client/protocolgameparse.cpp,parseCreatureOutfit,case Proto::GameServerCreatureOutfit:,msg
src/client/protocolgameparse.cpp,parseCreatureSpeed,case Proto::GameServerCreatureSpeed:,msg
src/client/protocolgameparse.cpp,parseCreatureSkulls,case Proto::GameServerCreatureSkull:,msg
src/client/protocolgameparse.cpp,parseCreatureShields,case Proto::GameServerCreatureParty:,msg
src/client/protocolgameparse.cpp,parseCreatureUnpass,case Proto::GameServerCreatureUnpass:,msg
src/client/protocolgameparse.cpp,parseEditText,case Proto::GameServerEditText:,msg
src/client/protocolgameparse.cpp,parseEditList,case Proto::GameServerEditList:,msg
src/client/protocolgameparse.cpp,parsePremiumTrigger,case Proto::GameServerPremiumTrigger:,msg
src/client/protocolgameparse.cpp,parsePlayerStats,case Proto::GameServerPlayerData:,msg
src/client/protocolgameparse.cpp,parsePlayerSkills,case Proto::GameServerPlayerSkills:,msg
src/client/protocolgameparse.cpp,parsePlayerState,case Proto::GameServerPlayerState:,msg
src/client/protocolgameparse.cpp,parsePlayerCancelAttack,case Proto::GameServerClearTarget:,msg
src/client/protocolgameparse.cpp,parsePlayerModes,case Proto::GameServerPlayerModes:,msg
src/client/protocolgameparse.cpp,parseTalk,case Proto::GameServerTalk:,msg
src/client/protocolgameparse.cpp,parseChannelList,case Proto::GameServerChannels:,msg
src/client/protocolgameparse.cpp,parseOpenChannel,case Proto::GameServerOpenChannel:,msg
src/client/protocolgameparse.cpp,parseOpenPrivateChannel,case Proto::GameServerOpenPrivateChannel:,msg
src/client/protocolgameparse.cpp,parseRuleViolationChannel,case Proto::GameServerRuleViolationChannel:,msg
src/client/protocolgameparse.cpp,parseRuleViolationRemove,case Proto::GameServerRuleViolationRemove:,msg
src/client/protocolgameparse.cpp,parseRuleViolationCancel,case Proto::GameServerRuleViolationCancel:,msg
src/client/protocolgameparse.cpp,parseRuleViolationLock,case Proto::GameServerRuleViolationLock:,msg
src/client/protocolgameparse.cpp,parseOpenOwnPrivateChannel,case Proto::GameServerOpenOwnChannel:,msg
src/client/protocolgameparse.cpp,parseCloseChannel,case Proto::GameServerCloseChannel:,msg
src/client/protocolgameparse.cpp,parseTextMessage,case Proto::GameServerTextMessage:,msg
src/client/protocolgameparse.cpp,parseCancelWalk,case Proto::GameServerCancelWalk:,msg
src/client/protocolgameparse.cpp,parseWalkWait,case Proto::GameServerWalkWait:,msg
src/client/protocolgameparse.cpp,parseFloorChangeUp,case Proto::GameServerFloorChangeUp:,msg
src/client/protocolgameparse.cpp,parseFloorChangeDown,case Proto::GameServerFloorChangeDown:,msg
src/client/protocolgameparse.cpp,parseOpenOutfitWindow,case Proto::GameServerChooseOutfit:,msg
src/client/protocolgameparse.cpp,parseVipAdd,case Proto::GameServerVipAdd:,msg
src/client/protocolgameparse.cpp,parseVipState,case Proto::GameServerVipState:,msg
src/client/protocolgameparse.cpp,parseVipGroupData,,msg
src/client/protocolgameparse.cpp,parseVipLogout,else,msg
src/client/protocolgameparse.cpp,parseTutorialHint,case Proto::GameServerTutorialHint:,msg
src/client/protocolgameparse.cpp,parseCyclopediaMapData,case Proto::GameServerCyclopediaMapData:,msg
src/client/protocolgameparse.cpp,parseQuestLog,case Proto::GameServerQuestLog:,msg
src/client/protocolgameparse.cpp,parseQuestLine,case Proto::GameServerQuestLine:,msg
src/client/protocolgameparse.cpp,parseSpellCooldown,case Proto::GameServerSpellDelay:,msg
src/client/protocolgameparse.cpp,parseSpellGroupCooldown,case Proto::GameServerSpellGroupDelay:,msg
src/client/protocolgameparse.cpp,parseMultiUseCooldown,case Proto::GameServerMultiUseDelay:,msg
src/client/protocolgameparse.cpp,parseChannelEvent,case Proto::GameServerChannelEvent:,msg
src/client/protocolgameparse.cpp,parseItemInfo,case Proto::GameServerItemInfo:,msg
src/client/protocolgameparse.cpp,parsePlayerInventory,case Proto::GameServerPlayerInventory:,msg
src/client/protocolgameparse.cpp,parsePlayerInfo,case Proto::GameServerPlayerDataBasic:,msg
src/client/protocolgameparse.cpp,parseModalDialog,case Proto::GameServerModalDialog:,msg
src/client/protocolgameparse.cpp,parseLogin,case Proto::GameServerLoginSuccess:,msg
src/client/protocolgameparse.cpp,parseEnterGame,case Proto::GameServerEnterGame:,msg
src/client/protocolgameparse.cpp,parsePlayerHelpers,case Proto::GameServerPlayerHelpers:,msg
src/client/protocolgameparse.cpp,parseCreaturesMark,case Proto::GameServerCreatureMarks:,msg
src/client/protocolgameparse.cpp,parseCreatureType,case Proto::GameServerCreatureType:,msg
src/client/protocolgameparse.cpp,parseBlessings,case Proto::GameServerBlessings:,msg
